STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDFG,WESD,WESF,WSFG
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-07-22,,,1.06,,,66,71,60,14,,,76.1
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-07-23,,,0.33,,,72,77,66,14,,,71.6
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-07-24,,,0.24,,,75,81,68,16,,,80.5
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-07-25,,,0.00,,,69,79,58,31,,,73.8
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-07-26,,,1.65,,,68,80,56,26,,,138.7
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-07-27,,,0.04,,,67,75,59,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-07-28,,,0.13,,,62,69,54,27,,,73.8
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-07-29,,,0.04,,,63,75,50,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-07-30,,,0.00,,,66,77,56,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-07-31,,,0.00,,,66,76,56,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-08-01,,,0.00,,,72,78,67,17,,,87.2
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-08-02,,,0.00,,,71,79,63,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-08-03,,,0.01,,,71,79,63,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-08-04,,,0.00,,,73,84,62,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-08-05,,,0.00,,,74,88,61,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-08-06,,,2.44,,,77,87,67,23,,,107.4
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-08-07,,,0.00,,,72,80,66,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-08-08,,,0.07,,,69,77,60,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-08-09,,,0.18,,,70,82,59,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-08-10,,,0.00,,,65,76,54,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-08-11,,,0.00,,,66,79,53,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-08-12,,,0.00,,,69,81,56,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-08-13,,,0.00,,,68,80,57,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-08-14,,,0.00,,,73,83,64,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-08-15,,,0.00,,,75,85,65,31,,,71.6
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-08-16,,,0.00,,,72,83,62,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-08-17,,,0.71,,,73,80,66,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-08-18,,,0.00,,,65,73,58,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-08-19,,,0.00,,,65,75,56,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-08-20,,,0.00,,,67,76,58,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-08-21,,,0.91,,,68,73,63,30,,,87.2
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-08-22,,,0.04,,,61,67,55,32,,,96.2
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-08-23,,,0.00,,,66,77,55,29,,,73.8
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-08-24,,,0.00,,,69,78,60,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-08-25,,,0.38,,,69,73,63,16,,,76.1
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-08-27,,,0.00,,,69,78,61,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-08-29,,,0.02,,,70,80,60,32,,,78.3
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-08-30,,,0.02,,,58,64,52,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-09-01,,,0.00,,,67,80,54,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-09-02,,,0.00,,,76,82,69,24,,,71.6
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-09-03,,,0.00,,,73,84,61,28,,,69.3
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-09-04,,,0.01,,,70,81,60,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-09-05,,,0.13,,,79,88,69,24,,,73.8
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-09-06,,,0.00,,,64,74,55,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-09-07,,,0.00,,,60,70,49,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-09-08,,,0.00,,,51,60,42,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-09-09,,,0.00,,,50,57,42,7,,,76.1
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-09-12,,,0.01,,,60,74,47,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-09-13,,,0.00,,,66,78,54,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-09-14,,,0.00,,,72,82,63,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-09-15,,,0.00,,,72,82,62,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-09-16,,,0.00,,,72,83,61,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-09-17,,,0.00,,,73,81,65,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-09-18,,,0.00,,,65,76,55,32,,,69.3
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-09-19,,,0.00,,,58,66,51,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-09-20,,,0.00,,,57,64,50,15,,,78.3
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-09-21,,,0.00,,,70,87,53,22,,,129.7
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-09-22,,,0.00,,,49,58,40,31,,,91.7
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-09-23,,,0.01,,,53,67,38,9,,,69.3
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-09-24,,,0.05,,,53,65,41,13,,,91.7
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-09-25,,,0.31,,,63,68,57,17,,,80.5
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-09-26,,,0.00,,,57,69,44,29,,,94.0
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-09-27,,,0.00,,,51,61,41,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-09-28,,,0.17,,,58,69,48,23,,,94.0
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-09-29,,,0.01,,,48,57,39,28,,,76.1
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-09-30,,,0.08,,,46,52,41,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-10-01,,,0.41,,,45,48,43,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-10-02,,,0.37,,,47,50,44,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-10-03,,,0.00,,,54,61,48,15,,,87.2
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-10-04,,,0.36,,,55,69,40,33,,,114.1
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-10-05,,,0.00,,,42,50,35,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-10-06,,,0.30,,,51,59,43,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-10-07,,,0.02,,,51,55,46,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-10-08,,,0.24,,,53,61,45,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-10-09,,,0.01,,,69,80,58,21,,,69.3
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-10-10,,,0.00,,,71,78,64,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-10-11,,,0.00,,,56,69,43,29,,,91.7
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-10-12,,,0.00,,,43,47,38,28,,,94.0
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-10-13,,,0.00,,,38,46,31,29,,,80.5
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-10-14,,,0.00,,,44,57,31,25,,,73.8
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-10-15,,,0.17,,,44,53,36,27,,,143.2
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-10-16,,,0.00,,,42,50,34,26,,,82.8
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-10-17,,,0.09,,,37,45,29,32,,,123.0
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-10-18,,,0.00,,,35,42,27,29,,,78.3
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-10-19,,,0.00,,,46,55,37,20,,,89.5
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-10-20,,,0.01,,,43,51,34,29,,,100.7
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-10-21,,,0.00,,,33,38,29,34,,,107.4
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-10-22,,,0.00,,,40,48,33,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-10-23,,,0.40,,,40,45,35,31,,,91.7
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-10-24,,,0.02,,,35,38,32,31,,,76.1
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-10-25,,,0.00,,,36,43,29,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-10-26,,,0.00,,,38,42,35,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-10-27,,,0.28,,,36,41,32,8,,,78.3
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-10-28,,,0.09,,,35,38,31,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-10-29,,,0.02,,,35,41,29,29,,,98.4
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-10-30,,,0.13,,,40,51,28,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-10-31,,,0.65,,,45,53,37,31,,,73.8
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-11-01,,,0.81,,0.0,40,44,37,6,,,76.1
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-11-02,,,0.42,,,37,39,36,5,,,89.5
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-11-03,,,0.13,,0.0,35,40,30,27,,,114.1
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-11-04,,,0.01,,0.0,37,44,31,11,,,69.3
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-11-05,,,0.07,,0.0,45,49,40,13,,,73.8
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-11-06,,,0.26,,0.0,50,56,45,21,,,116.3
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-11-07,,,0.04,,,41,45,37,24,,,98.4
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-11-08,,,0.00,,,35,40,30,28,,,69.3
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-11-09,,,0.41,,0.0,33,35,31,24,,,85.0
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-11-10,,,0.00,,1.2,30,34,26,30,,,132.0
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-11-11,,,0.00,,0.8,29,34,23,27,,,69.3
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-11-12,,,0.00,,0.8,35,39,30,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-11-13,,,0.14,,2.4,25,32,18,29,,,80.5
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-11-14,,,0.04,,2.0,16,22,9,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-11-15,,,0.20,,2.0,23,31,15,16,,,89.5
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-11-16,,,0.31,,1.6,32,34,30,26,,,69.3
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-11-17,,,0.00,,2.8,30,34,25,27,,,73.8
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-11-18,,,0.03,,2.0,25,31,19,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-11-19,,,0.03,,2.0,30,35,25,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-11-20,,,0.01,,2.8,24,31,16,31,,,78.3
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-11-21,,,0.10,,2.0,14,31,-3,29,,,136.5
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-11-22,,,0.02,,2.0,7,16,-2,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-11-23,,,0.00,,2.0,21,33,10,17,,,80.5
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-11-24,,,0.03,,2.0,34,38,30,14,,,73.8
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-11-25,,,0.00,,0.0,37,41,33,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-11-26,,,1.05,,0.0,36,40,32,9,,,76.1
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-11-27,,,0.06,,1.2,29,32,26,31,,,107.4
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-11-28,,,0.02,,1.2,29,31,26,32,,,100.7
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-11-29,,,0.02,,1.2,31,34,29,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-11-30,,,0.01,,0.4,29,32,26,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-12-01,,,0.00,,0.0,33,35,30,13,,,87.2
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-12-02,,,0.27,,0.4,42,48,35,14,,,82.8
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-12-03,,,0.19,,0.4,34,43,25,28,,,94.0
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-12-04,,,0.04,,0.4,21,26,16,34,,,76.1
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-12-05,,,0.05,,0.4,22,31,13,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-12-06,,,0.04,,0.4,26,32,20,28,,,78.3
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-12-07,,,0.17,,0.8,12,20,5,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-12-08,,,0.05,,0.4,21,27,16,30,,,76.1
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-12-09,,,0.05,,1.6,24,29,19,26,,,73.8
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-12-10,,,0.03,,1.2,28,31,25,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-12-11,,,0.04,,1.2,26,28,24,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-12-12,,,0.00,,1.2,25,29,21,12,,,69.3
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-12-13,,,0.06,,,27,31,22,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-12-14,,,0.23,,1.2,32,37,27,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-12-15,,,0.00,,0.0,33,36,29,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-12-16,,,0.00,,0.4,31,36,26,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-12-17,,,0.00,,0.4,28,33,22,32,,,105.1
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-12-18,,,0.01,,0.4,21,25,16,35,,,78.3
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-12-19,,,0.00,,0.4,33,42,25,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-12-20,,,0.19,,0.4,36,40,32,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-12-21,,,0.42,,0.4,32,37,26,32,,,111.8
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-12-22,,,0.00,,0.4,24,26,22,32,,,127.5
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-12-23,,,0.06,,0.4,26,29,24,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-12-24,,,0.04,,,28,32,25,29,,,91.7
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-12-25,,,0.04,,0.4,25,29,21,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-12-26,,,0.03,,0.0,23,32,14,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-12-27,,,0.11,,0.8,23,36,9,13,,,100.7
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-12-28,,,0.13,,0.4,42,49,35,26,,,98.4
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-12-29,,,0.03,,0.0,25,36,14,31,,,116.3
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-12-30,,,0.09,,0.8,23,29,17,,,,
CA006159123,"UXBRIDGE WEST, ON CA",44.1,-79.1667,325.0,2018-12-31,,,0.46,,0.8,31,39,22,13,,,85.0
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-01-01,,,0.00,0.0,,,,,,,,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-01-02,,,0.06,0.8,,,,,,,0.1,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-01-03,,,0.00,0.0,,,,,,,0.0,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-01-04,,,0.02,0.4,,,,,,,0.0,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-01-05,,,0.00,0.0,,,,,,,,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-01-06,,,0.06,0.8,,,,,,,0.1,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-01-07,,,0.00,0.0,,,,,,,,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-01-08,,,0.08,0.8,,,,,,,0.1,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-01-09,,,0.14,0.0,,,,,,,0.1,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-01-10,,,0.00,0.0,,,,,,,0.0,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-01-12,2,0.91,,,0.0,,,,,0.9,,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-01-13,,,0.22,2.0,,,,,,,0.2,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-01-14,,,0.00,0.0,,,,,,,0.0,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-01-15,,,0.02,0.8,,,,,,,0.0,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-01-16,,,0.13,2.0,,,,,,,0.1,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-01-18,,,0.04,0.8,,,,,,,0.0,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-01-19,,,0.00,0.0,,,,,,,0.0,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-01-20,,,0.00,0.0,,,,,,,,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-01-21,,,0.00,0.0,,,,,,,,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-01-22,,,0.04,,,,,,,,,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-01-23,,,0.71,,,,,,,,,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-01-24,,,0.06,0.4,,,,,,,,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-01-25,,,0.00,0.0,,,,,,,,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-01-26,,,0.01,0.2,,,,,,,0.0,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-01-27,,,0.00,0.0,,,,,,,0.0,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-01-28,,,0.00,0.0,,,,,,,,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-01-29,,,0.00,0.0,,,,,,,,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-01-30,,,0.22,3.1,,,,,,,0.2,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-01-31,,,0.00,0.0,,,,,,,,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-02-01,,,0.15,2.0,,,,,,,0.1,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-02-02,,,0.01,0.2,,,,,,,0.0,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-02-03,,,0.00,0.0,,,,,,,0.0,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-02-04,,,0.19,2.2,,,,,,,0.2,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-02-05,,,0.19,2.8,,,,,,,0.2,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-02-06,,,0.00,0.0,,,,,,,0.0,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-02-07,,,0.10,1.2,,,,,,,0.1,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-02-08,,,0.13,1.6,,,,,,,0.1,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-02-09,,,0.00,0.0,,,,,,,0.0,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-02-10,,,0.19,2.8,,,,,,,0.2,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-02-11,,,0.12,1.6,,,,,,,0.1,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-02-12,,,0.06,0.0,,,,,,,0.1,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-02-13,,,0.02,0.0,,,,,,,0.0,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-02-14,,,0.00,0.0,,,,,,,0.0,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-02-15,,,0.00,,,,,,,,,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-02-16,,,0.00,0.0,,,,,,,,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-02-17,,,0.00,0.0,,,,,,,0.0,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-02-18,,,0.00,0.0,,,,,,,0.0,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-02-19,,,0.00,0.0,,,,,,,0.0,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-02-20,,,0.50,,,,,,,,,
CA1ON000552,"AURORA 3.3 SSW, ON CA",43.970053,-79.485598,310.6,2018-02-21,,,0.34,,,,,,,,,
